Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Frequency (Hz),Power Factor
2024-11-04 14:57:45,211.30,4.00,834.00,0.238,50.0,0.99
2024-11-04 14:57:46,211.30,4.00,834.00,0.238,49.9,0.99
2024-11-04 14:57:46,211.40,4.01,834.60,0.238,50.0,0.99
2024-11-04 14:57:47,211.40,4.01,834.60,0.238,49.9,0.99
2024-11-04 14:57:48,211.40,4.01,834.40,0.238,50.0,0.99
2024-11-04 14:57:48,211.40,4.01,834.40,0.238,50.0,0.99
2024-11-04 14:57:49,211.30,4.00,834.20,0.238,49.9,0.99
2024-11-04 14:57:49,211.30,4.00,834.20,0.239,49.9,0.99
2024-11-04 14:57:50,211.20,4.00,834.10,0.239,50.0,0.99
2024-11-04 14:57:51,211.20,4.00,834.10,0.239,50.0,0.99
2024-11-04 14:57:51,211.30,4.01,835.20,0.239,50.0,0.99
2024-11-04 14:57:52,211.30,4.01,835.20,0.239,50.0,0.99
2024-11-04 14:57:52,211.30,4.01,836.00,0.239,50.0,0.99
2024-11-04 14:57:53,211.30,4.01,836.00,0.239,50.0,0.99
2024-11-04 14:57:54,211.30,4.01,836.00,0.240,49.9,0.99
2024-11-04 14:57:54,211.30,4.01,836.50,0.240,50.0,0.99
2024-11-04 14:57:55,211.30,4.01,836.50,0.240,49.9,0.99
2024-11-04 14:57:55,211.30,4.01,836.40,0.240,49.9,0.99
2024-11-04 14:57:56,211.30,4.01,836.40,0.240,49.9,0.99
2024-11-04 14:57:57,211.30,4.02,836.50,0.240,49.9,0.99
2024-11-04 14:57:57,211.30,4.02,836.50,0.240,49.9,0.99
2024-11-04 14:57:58,211.40,4.02,836.80,0.241,49.9,0.99
2024-11-04 14:57:58,211.40,4.02,836.80,0.241,50.0,0.99
2024-11-04 14:57:59,211.20,4.01,836.10,0.241,49.9,0.99
2024-11-04 14:58:00,211.20,4.01,836.10,0.241,49.9,0.99
2024-11-04 14:58:00,211.30,4.02,836.30,0.241,49.9,0.99
2024-11-04 14:58:01,211.30,4.02,836.30,0.241,50.0,0.99
2024-11-04 14:58:01,211.40,4.01,836.60,0.241,49.9,0.99
2024-11-04 14:58:02,211.40,4.01,836.60,0.242,49.9,0.99
2024-11-04 14:58:03,211.40,4.01,836.60,0.242,49.9,0.99
2024-11-04 14:58:03,211.40,4.01,836.60,0.242,49.9,0.99
2024-11-04 14:58:04,211.40,4.01,836.60,0.242,49.9,0.99
2024-11-04 14:58:04,211.40,4.02,837.00,0.242,49.9,0.99
2024-11-04 14:58:05,211.40,4.02,837.00,0.242,50.0,0.99
2024-11-04 14:58:06,211.40,4.02,837.00,0.242,49.9,0.99
2024-11-04 14:58:06,211.40,4.02,837.00,0.242,49.9,0.99
2024-11-04 14:58:07,211.00,4.02,835.90,0.243,49.9,0.99
2024-11-04 14:58:07,211.00,4.02,835.90,0.243,49.9,0.99
2024-11-04 14:58:08,211.30,4.01,835.60,0.243,50.0,0.99
2024-11-04 14:58:09,211.30,4.01,835.60,0.243,49.9,0.99
2024-11-04 14:58:09,211.30,4.01,836.00,0.243,49.9,0.99
2024-11-04 14:58:10,211.30,4.01,836.00,0.243,49.9,0.99
2024-11-04 14:58:10,211.30,4.01,836.00,0.243,49.9,0.99
2024-11-04 14:58:11,211.40,4.01,836.00,0.244,49.9,0.99
2024-11-04 14:58:12,211.40,4.01,836.00,0.244,49.9,0.99
2024-11-04 14:58:12,211.50,4.01,837.20,0.244,50.0,0.99
2024-11-04 14:58:13,211.50,4.01,837.20,0.244,49.9,0.99
2024-11-04 14:58:13,211.40,4.02,837.90,0.244,49.9,0.99
2024-11-04 14:58:14,211.40,4.02,837.90,0.244,49.9,0.99
2024-11-04 14:58:14,211.40,4.03,839.50,0.244,50.0,0.99
2024-11-04 14:58:15,211.40,4.03,839.50,0.245,49.9,0.99
2024-11-04 14:58:16,211.30,4.04,840.90,0.245,49.9,0.99
2024-11-04 14:58:16,211.30,4.04,840.90,0.245,49.9,0.99
2024-11-04 14:58:17,211.30,4.04,841.80,0.245,49.9,0.99
2024-11-04 14:58:17,211.30,4.04,841.80,0.245,49.9,0.99
2024-11-04 14:58:18,211.30,4.04,842.10,0.245,49.9,0.99
2024-11-04 14:58:19,211.30,4.04,842.10,0.245,49.9,0.99
2024-11-04 14:58:19,211.40,4.03,841.50,0.246,49.9,0.99
2024-11-04 14:58:20,211.40,4.03,841.50,0.246,49.9,0.99
2024-11-04 14:58:20,211.50,4.03,841.30,0.246,50.0,0.99
2024-11-04 14:58:21,211.50,4.03,841.30,0.246,50.0,0.99
2024-11-04 14:58:22,211.50,4.03,841.30,0.246,49.9,0.99
2024-11-04 14:58:22,211.50,4.03,840.40,0.246,49.9,0.99
2024-11-04 14:58:23,211.50,4.03,840.40,0.246,50.0,0.99
2024-11-04 14:58:23,211.30,4.03,838.60,0.247,49.9,0.99
2024-11-04 14:58:24,211.30,4.03,838.60,0.247,49.9,0.99
2024-11-04 14:58:25,211.30,4.02,837.80,0.247,49.9,0.99
2024-11-04 14:58:25,211.30,4.02,837.80,0.247,50.0,0.99
2024-11-04 14:58:26,211.30,4.01,837.00,0.247,49.9,0.99
2024-11-04 14:58:26,211.30,4.01,837.00,0.247,49.9,0.99
2024-11-04 14:58:27,211.30,4.01,837.00,0.247,49.9,0.99
2024-11-04 14:58:28,211.30,4.01,836.40,0.247,49.9,0.99
2024-11-04 14:58:28,211.30,4.01,836.40,0.248,49.9,0.99
2024-11-04 14:58:29,211.30,4.02,837.10,0.248,49.9,0.99
2024-11-04 14:58:29,211.30,4.02,837.10,0.248,50.0,0.99
2024-11-04 14:58:30,211.40,4.01,837.10,0.248,49.9,0.99
2024-11-04 14:58:31,211.40,4.01,837.10,0.248,49.9,0.99
2024-11-04 14:58:31,211.40,4.01,837.00,0.248,49.9,0.99
2024-11-04 14:58:32,211.40,4.01,837.00,0.248,50.0,0.99
2024-11-04 14:58:32,211.50,4.02,837.70,0.249,49.9,0.99
2024-11-04 14:58:33,211.50,4.02,837.70,0.249,49.9,0.99
2024-11-04 14:58:34,211.50,4.02,838.20,0.249,49.9,0.99
2024-11-04 14:58:34,211.50,4.02,838.20,0.249,50.0,0.99
2024-11-04 14:58:35,211.60,4.02,838.50,0.249,49.9,0.99
2024-11-04 14:58:35,211.60,4.02,838.50,0.249,49.9,0.99
2024-11-04 14:58:36,211.60,4.02,838.40,0.249,49.9,0.99
2024-11-04 14:58:37,211.60,4.02,838.40,0.250,50.0,0.99
2024-11-04 14:58:37,211.50,4.03,838.80,0.250,49.9,0.99
2024-11-04 14:58:38,211.50,4.03,838.80,0.250,49.9,0.99
2024-11-04 14:58:38,211.50,4.03,838.80,0.250,50.0,0.99
2024-11-04 14:58:39,212.10,4.01,839.10,0.250,49.9,0.99
2024-11-04 14:58:40,212.10,4.01,839.10,0.250,50.0,0.99
2024-11-04 14:58:40,212.10,4.01,838.30,0.250,50.0,0.99
2024-11-04 14:58:41,212.10,4.01,838.30,0.250,50.0,0.99
2024-11-04 14:58:41,212.00,4.01,837.60,0.251,50.0,0.99
2024-11-04 14:58:42,212.00,4.01,837.60,0.251,50.0,0.99
2024-11-04 14:58:43,212.00,4.01,837.10,0.251,49.9,0.99
2024-11-04 14:58:43,212.00,4.01,837.10,0.251,49.9,0.99
2024-11-04 14:58:44,212.10,4.00,836.70,0.251,50.0,0.99
2024-11-04 14:58:44,212.10,4.00,836.70,0.251,50.0,0.99
2024-11-04 14:58:45,212.10,4.00,836.30,0.251,49.9,0.99
2024-11-04 14:58:45,212.10,4.00,836.30,0.252,50.0,0.99
2024-11-04 14:58:46,212.10,4.00,836.30,0.252,49.9,0.99
2024-11-04 14:58:47,212.00,4.00,835.80,0.252,49.9,0.99
2024-11-04 14:58:47,212.00,4.00,835.80,0.252,50.0,0.99
2024-11-04 14:58:48,211.90,4.00,835.40,0.252,50.0,0.99
2024-11-04 14:58:48,211.90,4.00,835.40,0.252,49.9,0.99
2024-11-04 14:58:49,211.90,4.00,835.70,0.252,50.0,0.99
2024-11-04 14:58:50,211.90,4.00,835.70,0.253,50.0,0.99
2024-11-04 14:58:50,211.90,4.00,836.00,0.253,49.9,0.99
2024-11-04 14:58:51,211.90,4.00,836.00,0.253,49.9,0.99
2024-11-04 14:58:51,211.90,4.00,836.60,0.253,49.9,0.99
2024-11-04 14:58:52,211.90,4.00,836.60,0.253,49.9,0.99
2024-11-04 14:58:53,212.00,4.00,837.30,0.253,49.9,0.99
2024-11-04 14:58:53,212.00,4.00,837.30,0.253,50.0,0.99
2024-11-04 14:58:54,212.00,4.00,837.70,0.254,49.9,0.99
2024-11-04 14:58:54,212.00,4.01,837.70,0.254,50.0,0.99
2024-11-04 14:58:55,212.00,4.01,837.70,0.254,49.9,0.99
2024-11-04 14:58:56,212.10,4.01,837.70,0.254,49.9,0.99
2024-11-04 14:58:56,212.10,4.01,837.70,0.254,50.0,0.99
2024-11-04 14:58:57,212.30,4.01,839.30,0.254,49.9,0.99
2024-11-04 14:58:57,212.30,4.01,839.30,0.254,49.9,0.99
2024-11-04 14:58:58,212.50,4.01,839.70,0.254,49.9,0.99
2024-11-04 14:58:59,212.50,4.01,839.70,0.255,49.9,0.99
2024-11-04 14:58:59,212.40,4.02,840.60,0.255,50.0,0.99
2024-11-04 14:59:00,212.40,4.02,840.60,0.255,49.9,0.99
2024-11-04 14:59:00,211.90,4.03,840.80,0.255,50.0,0.99
2024-11-04 14:59:01,211.90,4.03,840.80,0.255,50.0,0.99
2024-11-04 14:59:02,211.90,4.03,842.00,0.255,50.0,0.99
2024-11-04 14:59:02,211.90,4.03,842.00,0.256,50.0,0.99
2024-11-04 14:59:03,211.90,4.03,841.30,0.256,50.0,0.99
2024-11-04 14:59:03,211.90,4.03,841.30,0.256,50.0,0.99
2024-11-04 14:59:04,211.80,4.03,840.90,0.256,50.0,0.99
2024-11-04 14:59:05,211.80,4.03,840.90,0.256,49.9,0.99
2024-11-04 14:59:05,211.80,4.03,840.90,0.256,49.9,0.99
2024-11-04 14:59:06,211.70,4.03,840.60,0.256,50.0,0.99
2024-11-04 14:59:06,211.70,4.03,840.60,0.256,50.0,0.99
2024-11-04 14:59:07,211.70,4.03,840.70,0.257,49.9,0.99
2024-11-04 14:59:08,211.70,4.03,840.70,0.257,50.0,0.99
2024-11-04 14:59:08,212.00,4.03,841.20,0.257,50.0,0.99
2024-11-04 14:59:09,212.00,4.03,841.20,0.257,50.0,0.99
2024-11-04 14:59:09,212.20,4.02,841.20,0.257,50.0,0.99
2024-11-04 14:59:10,212.20,4.02,841.20,0.257,50.0,0.99
2024-11-04 14:59:11,212.20,4.02,841.20,0.257,50.0,0.99
2024-11-04 14:59:11,212.10,4.02,841.20,0.258,50.0,0.99
2024-11-04 14:59:12,212.10,4.02,841.20,0.258,50.0,0.99
2024-11-04 14:59:12,212.20,4.02,841.60,0.258,50.0,0.99
2024-11-04 14:59:13,212.20,4.02,841.60,0.258,50.0,0.99
2024-11-04 14:59:14,212.20,4.03,842.30,0.258,50.0,0.99
2024-11-04 14:59:14,212.20,4.03,842.30,0.258,50.0,0.99
2024-11-04 14:59:15,212.10,4.02,842.10,0.258,50.0,0.99
2024-11-04 14:59:15,212.10,4.02,842.10,0.259,50.0,0.99
2024-11-04 14:59:16,211.30,4.04,841.30,0.259,50.0,0.99
2024-11-04 14:59:17,211.30,4.04,841.30,0.259,50.0,0.99
2024-11-04 14:59:17,211.30,4.04,841.30,0.259,50.0,0.99
2024-11-04 14:59:18,211.30,4.04,841.30,0.259,50.0,0.99
2024-11-04 14:59:18,211.20,4.03,840.60,0.259,50.0,0.99
2024-11-04 14:59:19,211.20,4.03,840.60,0.259,50.0,0.99
2024-11-04 14:59:19,211.10,4.03,840.30,0.260,50.0,0.99
2024-11-04 14:59:20,211.10,4.03,840.30,0.260,50.0,0.99
2024-11-04 14:59:21,211.10,4.03,840.40,0.260,50.0,0.99
2024-11-04 14:59:21,211.10,4.03,840.40,0.260,50.0,0.99
2024-11-04 14:59:22,211.10,4.03,840.40,0.260,50.0,0.99
2024-11-04 14:59:22,211.10,4.04,840.90,0.260,50.0,0.99
2024-11-04 14:59:23,211.10,4.04,840.90,0.260,50.0,0.99
2024-11-04 14:59:24,211.00,4.04,840.80,0.261,50.0,0.99
2024-11-04 14:59:24,211.00,4.04,840.80,0.261,50.0,0.99
2024-11-04 14:59:25,211.00,4.04,840.90,0.261,50.0,0.99
2024-11-04 14:59:25,211.00,4.04,840.90,0.261,50.0,0.99
2024-11-04 14:59:26,211.10,4.04,841.50,0.261,50.0,0.99
2024-11-04 14:59:27,211.10,4.04,841.50,0.261,50.0,0.99
2024-11-04 14:59:27,210.80,4.04,841.30,0.261,50.0,0.99
2024-11-04 14:59:28,210.80,4.04,841.30,0.262,50.0,0.99
2024-11-04 14:59:28,210.60,4.05,841.20,0.262,50.0,0.99
2024-11-04 14:59:29,210.60,4.05,841.20,0.262,50.0,0.99
2024-11-04 14:59:30,210.60,4.05,841.20,0.262,50.0,0.99
2024-11-04 14:59:30,210.50,4.05,841.30,0.262,50.0,0.99
2024-11-04 14:59:31,210.50,4.05,841.30,0.262,50.0,0.99
2024-11-04 14:59:31,210.60,4.05,841.80,0.262,50.0,0.99
2024-11-04 14:59:32,210.60,4.05,841.80,0.262,50.0,0.99
2024-11-04 14:59:33,210.60,4.05,842.20,0.263,50.0,0.99
2024-11-04 14:59:33,210.60,4.05,842.20,0.263,50.0,0.99
2024-11-04 14:59:34,210.50,4.06,842.50,0.263,50.0,0.99
2024-11-04 14:59:34,210.50,4.06,842.50,0.263,50.0,0.99
2024-11-04 14:59:35,210.40,4.06,842.10,0.263,50.0,0.99
2024-11-04 14:59:36,210.40,4.06,842.10,0.263,50.0,0.99
2024-11-04 14:59:36,210.70,4.05,842.80,0.263,50.0,0.99
2024-11-04 14:59:37,210.70,4.05,842.80,0.264,50.0,0.99
2024-11-04 14:59:37,210.30,4.06,842.70,0.264,50.0,0.99
2024-11-04 14:59:38,210.30,4.06,842.70,0.264,50.0,0.99
2024-11-04 14:59:39,210.30,4.06,842.70,0.264,50.0,0.99
2024-11-04 14:59:39,210.60,4.06,843.50,0.264,50.0,0.99
2024-11-04 14:59:40,210.60,4.06,843.50,0.264,50.0,0.99
2024-11-04 14:59:40,210.60,4.06,844.30,0.264,50.0,0.99
2024-11-04 14:59:41,210.60,4.06,844.30,0.265,50.0,0.99
2024-11-04 14:59:42,210.60,4.07,845.00,0.265,50.0,0.99
2024-11-04 14:59:42,210.60,4.07,845.00,0.265,50.0,0.99
2024-11-04 14:59:43,210.50,4.07,845.60,0.265,50.0,0.99
2024-11-04 14:59:43,210.50,4.07,845.60,0.265,50.0,0.99
2024-11-04 14:59:44,210.40,4.07,845.90,0.265,50.0,0.99
2024-11-04 14:59:45,210.40,4.07,845.90,0.265,50.0,0.99
2024-11-04 14:59:45,210.40,4.07,846.10,0.266,50.0,0.99
2024-11-04 14:59:46,210.40,4.07,846.10,0.266,50.0,0.99
2024-11-04 14:59:46,210.40,4.08,847.00,0.266,50.0,0.99
2024-11-04 14:59:47,210.40,4.08,847.00,0.266,50.0,0.99
2024-11-04 14:59:48,210.50,4.08,846.90,0.266,50.0,0.99
2024-11-04 14:59:48,210.50,4.08,846.90,0.266,50.0,0.99
2024-11-04 14:59:49,210.50,4.08,846.90,0.266,50.0,0.99
2024-11-04 14:59:49,210.70,4.07,846.50,0.267,50.0,0.99
2024-11-04 14:59:50,210.70,4.07,846.50,0.267,50.0,0.99
2024-11-04 14:59:50,210.80,4.07,845.60,0.267,50.0,0.99
2024-11-04 14:59:51,210.80,4.07,845.60,0.267,50.0,0.99
2024-11-04 14:59:52,210.60,4.06,844.80,0.267,50.0,0.99
2024-11-04 14:59:52,210.60,4.06,844.80,0.267,50.0,0.99
2024-11-04 14:59:53,210.60,4.06,844.20,0.267,50.0,0.99
2024-11-04 14:59:53,210.60,4.06,844.20,0.268,50.0,0.99
2024-11-04 14:59:54,210.70,4.06,843.80,0.268,50.0,0.99
2024-11-04 14:59:55,210.70,4.06,843.80,0.268,50.0,0.99
2024-11-04 14:59:55,210.70,4.06,843.80,0.268,50.0,0.99
2024-11-04 14:59:56,210.60,4.05,843.20,0.268,50.0,0.99
2024-11-04 14:59:56,210.60,4.05,843.20,0.268,50.0,0.99
2024-11-04 14:59:57,210.60,4.06,843.40,0.268,50.0,0.99
2024-11-04 14:59:58,210.60,4.06,843.40,0.269,50.0,0.99
2024-11-04 14:59:58,210.60,4.06,843.80,0.269,50.0,0.99
2024-11-04 14:59:59,210.60,4.06,843.80,0.269,50.0,0.99
2024-11-04 14:59:59,210.40,4.07,844.30,0.269,50.0,0.99
2024-11-04 15:00:00,210.40,4.07,844.30,0.269,50.0,0.99
2024-11-04 15:00:01,210.20,4.07,843.90,0.269,50.0,0.99
2024-11-04 15:00:01,210.20,4.07,843.90,0.269,50.0,0.99
2024-11-04 15:00:02,210.10,4.07,844.10,0.269,50.0,0.99
2024-11-04 15:00:02,210.10,4.07,844.10,0.270,50.0,0.99
2024-11-04 15:00:03,210.00,4.07,843.80,0.270,50.0,0.99
2024-11-04 15:00:04,210.00,4.07,843.80,0.270,50.0,0.99
2024-11-04 15:00:04,210.00,4.07,843.30,0.270,50.0,0.99
2024-11-04 15:00:05,210.00,4.07,843.30,0.270,50.0,0.99
2024-11-04 15:00:05,210.00,4.07,843.30,0.270,50.0,0.99
2024-11-04 15:00:06,210.40,4.06,843.60,0.270,50.0,0.99
2024-11-04 15:00:07,210.40,4.06,843.60,0.271,50.0,0.99
2024-11-04 15:00:07,210.10,4.07,844.20,0.271,50.0,0.99
2024-11-04 15:00:08,210.10,4.07,844.20,0.271,50.0,0.99
2024-11-04 15:00:08,210.20,4.07,844.40,0.271,50.0,0.99
2024-11-04 15:00:09,210.20,4.07,844.40,0.271,50.0,0.99
2024-11-04 15:00:10,210.20,4.08,845.90,0.271,50.0,0.99
2024-11-04 15:00:10,210.20,4.08,845.90,0.271,50.0,0.99
2024-11-04 15:00:11,210.20,4.08,846.80,0.272,50.0,0.99
2024-11-04 15:00:11,210.20,4.08,846.80,0.272,50.0,0.99
2024-11-04 15:00:12,210.40,4.08,847.80,0.272,50.0,0.99
2024-11-04 15:00:13,210.40,4.08,847.80,0.272,50.0,0.99
2024-11-04 15:00:13,210.40,4.08,847.80,0.272,50.0,0.99
2024-11-04 15:00:14,210.70,4.08,848.20,0.272,50.0,0.99
2024-11-04 15:00:14,210.70,4.08,848.20,0.272,50.0,0.99
2024-11-04 15:00:15,210.70,4.08,848.00,0.273,50.0,0.99
2024-11-04 15:00:16,210.70,4.08,848.00,0.273,50.0,0.99
2024-11-04 15:00:16,210.50,4.08,848.00,0.273,50.0,0.99
2024-11-04 15:00:17,210.50,4.08,848.00,0.273,50.0,0.99
2024-11-04 15:00:17,210.20,4.08,847.30,0.273,50.0,0.99
2024-11-04 15:00:18,210.20,4.08,847.30,0.273,50.0,0.99
2024-11-04 15:00:19,210.10,4.09,847.50,0.273,50.0,0.99
2024-11-04 15:00:19,210.10,4.09,847.50,0.274,50.0,0.99
2024-11-04 15:00:20,210.10,4.09,847.30,0.274,50.0,0.99
2024-11-04 15:00:20,210.10,4.09,847.30,0.274,50.0,0.99
2024-11-04 15:00:21,210.20,4.08,847.30,0.274,50.0,0.99
2024-11-04 15:00:21,210.20,4.08,847.30,0.274,50.0,0.99
2024-11-04 15:00:22,210.20,4.08,847.30,0.274,50.0,0.99
2024-11-04 15:00:23,210.20,4.09,847.20,0.274,50.0,0.99
2024-11-04 15:00:23,210.20,4.09,847.20,0.275,50.0,0.99
2024-11-04 15:00:24,210.40,4.08,847.50,0.275,50.0,0.99
2024-11-04 15:00:24,210.40,4.08,847.50,0.275,50.0,0.99
2024-11-04 15:00:25,210.30,4.08,847.50,0.275,50.0,0.99
2024-11-04 15:00:26,210.30,4.08,847.50,0.275,50.0,0.99
2024-11-04 15:00:26,210.30,4.09,848.00,0.275,50.0,0.99
2024-11-04 15:00:27,210.30,4.09,848.00,0.275,50.0,0.99
2024-11-04 15:00:27,210.40,4.09,849.10,0.275,50.0,0.99
2024-11-04 15:00:28,210.40,4.09,849.10,0.276,50.0,0.99
2024-11-04 15:00:29,210.50,4.09,849.70,0.276,50.0,0.99
2024-11-04 15:00:29,210.50,4.09,849.70,0.276,50.0,0.99
2024-11-04 15:00:30,210.40,4.10,850.40,0.276,50.0,0.99
2024-11-04 15:00:30,210.40,4.10,850.40,0.276,50.0,0.99
2024-11-04 15:00:31,210.40,4.10,851.40,0.276,50.0,0.99
2024-11-04 15:00:32,210.40,4.10,851.40,0.276,50.0,0.99
2024-11-04 15:00:32,210.40,4.10,851.40,0.277,50.0,0.99
2024-11-04 15:00:33,210.40,4.11,851.80,0.277,50.0,0.99
2024-11-04 15:00:33,210.40,4.11,851.80,0.277,50.0,0.99
2024-11-04 15:00:34,210.20,4.11,852.70,0.277,50.0,0.99
2024-11-04 15:00:35,210.20,4.11,852.70,0.277,50.0,0.99
2024-11-04 15:00:35,210.20,4.11,852.70,0.277,50.0,0.99
2024-11-04 15:00:36,210.20,4.11,852.70,0.277,50.0,0.99
2024-11-04 15:00:36,210.50,4.11,853.80,0.278,50.0,0.99
2024-11-04 15:00:37,210.50,4.11,853.80,0.278,50.0,0.99
2024-11-04 15:00:38,209.80,4.12,852.70,0.278,50.0,0.99
2024-11-04 15:00:38,209.80,4.12,852.70,0.278,50.0,0.99
2024-11-04 15:00:39,209.80,4.12,852.70,0.278,50.0,0.99
2024-11-04 15:00:39,210.20,4.11,853.20,0.278,50.0,0.99
2024-11-04 15:00:40,210.20,4.11,853.20,0.278,50.0,0.99
2024-11-04 15:00:41,210.20,4.11,852.80,0.279,50.0,0.99
2024-11-04 15:00:41,210.20,4.11,852.80,0.279,50.0,0.99
2024-11-04 15:00:42,210.20,4.11,852.00,0.279,50.0,0.99
2024-11-04 15:00:42,210.20,4.11,852.00,0.279,50.0,0.99
2024-11-04 15:00:43,210.20,4.10,850.80,0.279,50.0,0.99
2024-11-04 15:00:44,210.20,4.10,850.80,0.279,50.0,0.99
2024-11-04 15:00:44,210.20,4.10,849.20,0.279,50.0,0.99
2024-11-04 15:00:45,210.20,4.10,849.20,0.280,50.0,0.99
2024-11-04 15:00:45,210.20,4.09,847.80,0.280,50.0,0.99
2024-11-04 15:00:46,210.20,4.09,847.80,0.280,50.0,0.99
2024-11-04 15:00:47,210.30,4.08,846.50,0.280,50.0,0.99
2024-11-04 15:00:47,210.30,4.08,846.50,0.280,50.0,0.99
2024-11-04 15:00:48,210.50,4.08,846.10,0.280,50.0,0.99
2024-11-04 15:00:48,210.50,4.08,846.10,0.280,50.0,0.99
2024-11-04 15:00:49,210.50,4.08,846.10,0.281,50.0,0.99
2024-11-04 15:00:50,210.10,4.08,845.60,0.281,50.0,0.99
2024-11-04 15:00:50,210.10,4.08,845.60,0.281,50.0,0.99
2024-11-04 15:00:51,210.20,4.08,845.90,0.281,50.0,0.99
2024-11-04 15:00:51,210.20,4.08,845.90,0.281,50.0,0.99
2024-11-04 15:00:52,210.30,4.08,846.40,0.281,50.0,0.99
2024-11-04 15:00:53,210.30,4.08,846.40,0.281,50.0,0.99
2024-11-04 15:00:53,210.60,4.07,845.50,0.282,50.0,0.99
2024-11-04 15:00:54,210.60,4.07,845.50,0.282,50.0,0.99
2024-11-04 15:00:54,210.80,4.06,843.90,0.282,50.0,0.99
2024-11-04 15:00:55,210.80,4.06,843.90,0.282,50.0,0.99
2024-11-04 15:00:55,210.60,4.06,843.20,0.282,50.0,0.99
2024-11-04 15:00:56,210.60,4.06,843.20,0.282,50.0,0.99
2024-11-04 15:00:57,210.60,4.06,843.20,0.282,50.0,0.99
2024-11-04 15:00:57,209.70,4.06,841.40,0.283,50.0,0.99
2024-11-04 15:00:58,209.70,4.06,841.40,0.283,50.0,0.99
2024-11-04 15:00:58,210.00,4.06,841.70,0.283,50.0,0.99
2024-11-04 15:00:59,210.00,4.06,841.70,0.283,50.0,0.99
2024-11-04 15:01:00,209.90,4.07,841.80,0.283,50.0,0.99
2024-11-04 15:01:00,209.90,4.07,841.80,0.283,50.0,0.99
2024-11-04 15:01:01,210.30,4.06,842.20,0.283,50.0,0.99
2024-11-04 15:01:01,210.30,4.06,842.20,0.284,50.0,0.99
2024-11-04 15:01:02,210.10,4.06,842.60,0.284,50.0,0.99
2024-11-04 15:01:03,210.10,4.06,842.60,0.284,50.0,0.99
2024-11-04 15:01:03,210.20,4.06,843.30,0.284,50.0,0.99
2024-11-04 15:01:04,210.20,4.06,843.30,0.284,50.0,0.99
2024-11-04 15:01:04,210.40,4.06,843.80,0.284,50.0,0.99
2024-11-04 15:01:05,210.40,4.06,843.80,0.284,50.0,0.99
2024-11-04 15:01:06,210.40,4.06,843.80,0.284,50.0,0.99
2024-11-04 15:01:06,210.70,4.06,844.10,0.285,50.0,0.99
2024-11-04 15:01:07,210.70,4.06,844.10,0.285,50.0,0.99
2024-11-04 15:01:07,210.50,4.06,843.80,0.285,50.0,0.99
2024-11-04 15:01:08,210.50,4.06,843.80,0.285,50.0,0.99
2024-11-04 15:01:09,210.40,4.07,844.20,0.285,50.0,0.99
2024-11-04 15:01:09,210.40,4.07,844.20,0.285,50.0,0.99
2024-11-04 15:01:10,210.20,4.07,844.20,0.285,50.0,0.99
2024-11-04 15:01:10,210.20,4.07,844.20,0.286,50.0,0.99
2024-11-04 15:01:11,209.80,4.07,843.40,0.286,50.0,0.99
2024-11-04 15:01:12,209.80,4.07,843.40,0.286,50.0,0.99
2024-11-04 15:01:12,209.90,4.08,843.60,0.286,50.0,0.99
2024-11-04 15:01:13,209.90,4.08,843.60,0.286,50.0,0.99
2024-11-04 15:01:13,210.30,4.07,844.00,0.286,50.0,0.99
2024-11-04 15:01:14,210.30,4.07,844.00,0.286,50.0,0.99
2024-11-04 15:01:15,210.30,4.07,844.00,0.287,50.0,0.99
2024-11-04 15:01:15,210.30,4.07,844.00,0.287,50.0,0.99
2024-11-04 15:01:16,210.30,4.07,844.00,0.287,50.0,0.99
2024-11-04 15:01:16,210.40,4.07,843.80,0.287,50.0,0.99
2024-11-04 15:01:17,210.40,4.07,843.80,0.287,50.0,0.99
2024-11-04 15:01:18,210.40,4.06,843.70,0.287,50.0,0.99
2024-11-04 15:01:18,210.40,4.06,843.70,0.287,50.0,0.99
2024-11-04 15:01:19,210.30,4.06,843.30,0.288,50.0,0.99
2024-11-04 15:01:19,210.30,4.06,843.30,0.288,50.0,0.99
2024-11-04 15:01:20,210.40,4.07,843.80,0.288,50.0,0.99
2024-11-04 15:01:21,210.40,4.07,843.80,0.288,50.0,0.99
2024-11-04 15:01:21,210.50,4.06,844.60,0.288,50.0,0.99
2024-11-04 15:01:22,210.50,4.06,844.60,0.288,50.0,0.99
2024-11-04 15:01:22,210.50,4.06,844.60,0.288,50.0,0.99
2024-11-04 15:01:23,210.30,4.07,844.60,0.289,50.0,0.99
2024-11-04 15:01:24,210.30,4.07,844.60,0.289,50.0,0.99
2024-11-04 15:01:24,210.30,4.07,844.80,0.289,50.0,0.99
2024-11-04 15:01:25,210.30,4.07,844.80,0.289,50.0,0.99
2024-11-04 15:01:25,210.40,4.07,845.90,0.289,50.0,0.99
2024-11-04 15:01:26,210.40,4.07,845.90,0.289,50.0,0.99
2024-11-04 15:01:27,210.50,4.07,845.90,0.289,50.0,0.99
2024-11-04 15:01:27,210.50,4.07,845.90,0.290,50.0,0.99
2024-11-04 15:01:28,210.60,4.07,846.20,0.290,50.0,0.99
2024-11-04 15:01:28,210.60,4.07,846.20,0.290,50.0,0.99
2024-11-04 15:01:29,210.50,4.07,845.80,0.290,50.0,0.99
2024-11-04 15:01:29,210.50,4.07,845.80,0.290,50.0,0.99
